track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3cQPyVlnrmmWU5fQJxl0q9,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening),$uicideBoy$,63,5c7anxo2hDTxc7NkLq9gd2,KILL YOURSELF Part XI: The Kingdom Come Saga,2017-05-22,< DARK TRAP >,19WuHd4MxWLzE1fpMmw4S4,rap,gangster rap,0.678,0.77,6,-3.206,0,0.145,0.125,0.0,0.184,0.284,75.009,133903
37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,79,0mFDIOqypzHp6Xd0el1hoT,Wildfire,2016-01-01,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,204013
6ya8ejoKgw906Y8LWclqrp,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,75,6a2c06GAsKigzV53VyzBXk,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),2019-02-15,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.671,0.833,5,-5.152,0,0.395,0.0825,0.0,0.0726,0.702,79.351,233278
0Xw5Jg9aFglPqfH163thrA,Tell Me,Krept & Konan,40,2p93gdjjBJo51WF4YV3L3d,Tell Me,2019-10-31,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,r&b,urban contemporary,0.667,0.672,1,-5.76,0,0.386,0.136,0.0,0.089,0.633,163.563,215047
1eirccn7AvthKrKtU5QwQP,No Te Va,Joey Montana,53,24gQ3LRbfdd17hoEXfhhiL,No Te Va,2019-07-19,Todo Reggaeton,4csIMGPI3aGo3Xy7WG8jBi,latin,reggaeton,0.846,0.935,7,-1.222,0,0.0672,0.173,0.000132,0.15,0.651,96.967,204893
4kJsFdyo6y8l1UR5mDMmjN,Devotion (feat. Shawnee Taylor) - Amine Edge & DANCE Remix,Erick Morillo,13,4U88uc2vgdzy6P92DqsOxo,Devotion (feat. Shawnee Taylor),2015,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.849,0.705,9,-6.209,1,0.0381,0.0642,0.0293,0.0792,0.646,122.002,347622
3RmKpob8xzv1pzHEQrMJah,Let Me Blow Ya Mind,Eve,71,6ZWL1xSTEvqs5A6dBh8vZw,Scorpion,2001-01-01,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.908,0.557,8,-4.243,0,0.107,0.242,0.0,0.0709,0.897,90.032,230133
3j5DVpcCELigVZrmwGOw3X,Cruel,St. Vincent,55,1Lci4bx7JIuCC8pnBNX7ds,Strange Mercy,2011-09-12,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,0.57,0.704,1,-8.32,1,0.0314,0.0104,0.446,0.0905,0.437,115.037,214987
0JVoSlwaXTn3l67xhCwYml,Blowjob Betty,Too $hort,42,21dTXIKc4O3tNNHMiOsOQ1,Get In Where You Fit In,1993-10-24,90's Gangster Rap,1g3APxk2mLVNU2TuHCPli0,rap,gangster rap,0.887,0.539,10,-9.857,0,0.265,0.00942,0.0,0.166,0.56,82.024,326040
1e0HLyx0SlmAhwTm2un9ft,Sea Sick,Fat Nick,50,3xUjTJ7bLhmaLA1GCTnuNI,Sea Sick,2017-03-13,< DARK TRAP >,19WuHd4MxWLzE1fpMmw4S4,rap,gangster rap,0.827,0.771,0,-4.374,1,0.318,0.0456,0.0,0.109,0.545,149.867,166452
4Ilhu67UnrkeG5gtGytsij,Tomb (feat. Rasha Kamal),Adrinaline,0,4CxRw7HbgNHvzU3aomYs7J,Tomb (feat. Rasha Kamal),2018-10-11,Arabic Trap,37i9dQZF1DXcC6YLqj8ET8,rap,trap,0.53,0.888,9,-2.068,1,0.12,0.0231,0.0304,0.377,0.154,139.993,177293
5IJvdH1wDlJtMhG0hXRhWq,Julius Cesar,Haftbefehl,45,6rlTr9viga1tsVrOmMniQA,Julius Cesar,2014-01-01,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.611,0.742,2,-4.398,1,0.478,0.356,0.0,0.664,0.298,83.097,217290
2cyfSwcJRd5ikvj34eokdN,Coloring Outside The Lines,MisterWives,54,3MkcfcWjL0cey5ugIsDe2i,Connect The Dots,2017-05-19,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,pop,indie poptimism,0.655,0.823,0,-4.28,1,0.0546,0.0196,9.14e-05,0.546,0.622,111.007,231307
1eujVQsT9v7ZTtvAkTEdZr,Piece Of My Heart,Janis Joplin,9,5Q8xyuZtzaaC0DNZ0CHXwK,Janis,1993-11-23,Classic Rock Legends,3NcxM1LJJdua8AcRxtijNY,rock,classic rock,0.429,0.665,4,-9.681,1,0.14,0.406,0.00011,0.409,0.543,160.499,266240
3EoW3WFVterpG1cTPUvoQC,Everyday,Lucy Pearl,51,5cT0D5QzJo8coTaeT4OynR,Lucy Pearl,2000,Soul Coffee (The Best Neo-Soul Mixtape ever),16iNEskDatG5KbDV16F6LR,r&b,neo soul,0.74,0.644,8,-4.873,0,0.261,0.152,0.0,0.0912,0.881,81.741,240467
5hgnY0mVcVetszbb85qeDg,Partition,Beyoncé,71,2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],2014-11-24,Feeling Accomplished,37i9dQZF1DWTDafB3skWPN,r&b,hip pop,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,319467
5GuLKwgYs2odLi5LwK6oKA,Swim For Your Life,The Pale White,56,1E1sUPUBu1m8sT1ocIyD1F,Swim For Your Life,2019-10-11,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.31,0.806,8,-4.936,0,0.126,0.00739,0.0,0.177,0.432,202.078,262842
4DhbiXEuV7JxSR0wuqetTa,Free Ride,The Edgar Winter Group,59,4CNEJF5wYGqhOYEKq8ciu8,They Only Come Out At Night,1972-11-30,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.674,0.686,2,-11.927,1,0.0597,0.29,0.00322,0.189,0.814,124.204,187173
75VUdLOrm9c5H1FB7dIldu,Relentless,Fayn,1,3REw4ld8gJX9ecu2fjJ4bW,Better Than My Last,2017-03-17,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,pop,post-teen pop,0.519,0.954,2,-4.381,1,0.402,0.0571,0.0,0.428,0.18,119.394,224027
2BlNyI35idBaI6BN6WGZeQ,Love Of My Life - Remastered 2011,Queen,53,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),1975-11-21,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.329,0.179,5,-11.589,1,0.0299,0.933,5.04e-06,0.115,0.255,154.175,217387
5WpNa4vUaruzh0KISY4NkN,Glory,Bastille,50,1qKjUIVG8KmtYceDBWjfqE,Wild World (Complete Edition),2016-09-09,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.558,0.647,6,-5.851,1,0.0638,0.603,0.0,0.0739,0.266,124.01,281866
0Ri3VNPcfe3UddOnfvyCgC,Lie Machine,En-Ten,30,3S7X8vNzYLR7AnQssiZAsw,Lie Machine,2019-11-10,Electro Vibes,0wHHL0TLztL3muzXLCDTQP,edm,electro house,0.81,0.826,0,-6.18,1,0.0519,0.0211,0.755,0.0682,0.731,119.998,253000
6Yp6bCLd4IWur1yL2Xirrk,Away with the Fairies,Philanthrope,62,1zfbxCBx19QGZoGsiivrcA,Away with the Fairies,2018-12-10,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.886,0.232,6,-9.919,0,0.4,0.247,0.906,0.114,0.661,130.015,166154
20jvgYvnqySWnNCsHQZnXk,El Taqui Taqui - Original Mix,Ilegales,54,5aAR4JhNb2bA0r6uPHlhYz,Rebotando,1997-11-11,Punto Tropical,37i9dQZF1DWZ1FUX6sM67g,latin,tropical,0.826,0.949,6,-7.18,0,0.064,0.0242,1.33e-05,0.0191,0.928,133.456,263493
2ZLkHOVY7dqXIyhN4YQ4FH,Ms. Hill,Talib Kweli,0,43IdiirCdiNaEKQqNidF3u,Right About Now - The Official Sucka Free Cd,2005-11-22,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.479,0.671,8,-8.125,0,0.415,0.0505,0.0,0.458,0.278,89.238,224280
0cJ6ETTJTmuvgzE2ii2qgt,Magnun,Daemus Moon,20,6GlL7UXs4Ty8lpJ7eJBqis,Magnum,2019-04-28,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.674,0.89,8,-4.772,1,0.413,0.252,0.873,0.622,0.84,127.992,122813
0ZD5LFsk2PMHicGH8MWRN8,We're Blessed,Fred Hammond,50,0BrE1eS3LplGo2OnLPa2j4,Nothing But The Hits: Fred Hammond,2003-09-07,Gospel,0pItJZBDZFvgAOdFnSITnJ,r&b,urban contemporary,0.325,0.974,8,-5.035,1,0.127,0.00445,1.55e-06,0.617,0.662,186.632,342467
6fTt0CH2t0mdeB2N9XFG5r,Panini,Lil Nas X,84,4IRiXE5NROxknUSAUSjMoO,7 EP,2019-06-21,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893
2WqCgsVO8BvllitpNi13gN,Hellraiser,Sweet,32,0Kn7W6z6BekmkoMV5tybzb,Hits,2014-01-13,Nikki Sixx's Top Pixx,5d1arTPDEr76KMg9geDinZ,rock,album rock,0.474,0.958,4,-4.492,1,0.177,0.121,0.0,0.385,0.716,80.028,200400
5q7OgVoW3RHSTh9WUDlpqw,Mile Away,Kelvyn Colt,58,3PTT2yPKtn6zyvPcy6oZzy,Mile Away,2019-11-08,Hip-Hop Mixtape,37i9dQZF1DWVdgXTbYm2r0,rap,hip hop,0.553,0.567,7,-8.67,0,0.191,0.176,0.0,0.0954,0.243,121.9,192507
5scxjvcdozadBoRRN0UMaM,White Mercedes - EDX's Miami Sunset Remix,Charli XCX,56,37vNU8L52IJZuO7e9hqBd9,White Mercedes (EDX's Miami Sunset Remix),2019-10-25,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.846,0.773,5,-3.503,1,0.0473,0.0141,2.23e-05,0.204,0.586,124.008,200444
5LNiqEqpDc8TuqPy79kDBu,Edge of Seventeen - 2016 Remaster,Stevie Nicks,61,3S404OgKoVQSJ3xXrDVlp8,Bella Donna (Deluxe Edition),2016-11-04,House Of The Rising Sun,1bMYfBHYBCRHY5LGkjlpSy,rock,album rock,0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,329413
1VdIDMigQggDtUwjdt8Xvt,White Clouds - Radio Edit,DVBBS,0,4NkEj6aZeTFsWvrELOvj6A,White Clouds,2015-05-25,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.513,0.913,10,-3.433,0,0.109,0.00442,1.68e-05,0.435,0.292,128.01,213750
13yEuYLJYxPCLJR0KNOqpk,High,James Blunt,56,1ekaxA9Q5GzUPCepx4wzMF,Back to Bedlam,2005-08-08,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.541,0.602,10,-6.033,1,0.0257,0.259,1.37e-06,0.125,0.446,81.32,243280
7F5fy8py8jbzCLxPfIt7dF,Feel Alive,Jack & James,40,5tvMedTHEn6aXuZ0asTIu6,Feel Alive,2019-05-10,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.701,0.587,0,-6.262,0,0.0378,0.0225,0.0026,0.238,0.472,127.966,170618
7jP9Pn6IroUryPoKlamiMz,Transit In Summer,オメガトライブ,25,3o01xlQNwgxRL5efHijzOL,AQUA CITY,1983-09-21,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.646,0.575,4,-7.448,0,0.0331,0.213,9.64e-06,0.34,0.667,96.333,258893
0WeF2Avp91o78EiEfxHPrw,Flashlight - Original Mix,R3HAB,1,5Ri3crvE6jfYgwJ2etKf3p,Flashlight,2014-03-24,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.705,0.949,10,-3.575,1,0.0454,0.0128,0.6,0.27,0.274,128.011,232500
2iA8mMAiIVeIazjs8D7vaA,Real Love,Inga-Dingo,12,3i0Hc0HPA73jUlm5rj8uEM,On Off,2018-04-19,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.36,0.83,11,-5.207,0,0.0495,0.00071,0.0,0.0937,0.27,78.161,252845
3H585qZxWJVpCIcvc0XhEP,Dawn - Hardwell Edit,Michael Brun,10,0utUWvjdQJMf0EFQCnaxml,Dawn,2012-01-02,♥ EDM LOVE 2020,6jI1gFr6ANFtT8MmTvA2Ux,edm,progressive electro house,0.624,0.735,2,-6.664,1,0.0621,0.000502,0.932,0.0679,0.339,127.985,377930
3o9rQJLHEq9mNQIOD4VF3C,Soulstice,Freddie Joachim,52,2z6UsHQBeCJsO2U6wzdjz4,Soulstice,2019-10-11,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.743,0.452,2,-5.638,1,0.131,0.487,0.872,0.111,0.395,80.049,192375
7BRl8VDCGCRrFwlVJ9biBT,Edge of the Night,Wonderful Humans,15,0eWzgYVhgoFFBfS8GnwhV3,Edge of the Night,2014-05-08,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.451,0.839,8,-2.506,1,0.0448,0.000484,0.0,0.0992,0.368,140.175,187286
5hzYEPlHm5nHEGCvQJg6QG,Your Soul,Hippie Sabotage,3,3NHfAcWQvWnKESrAzlv4Ni,Sunny - EP,2014-03-11,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,pop,indie poptimism,0.487,0.68,7,-8.497,0,0.0408,0.000599,0.0339,0.144,0.0752,94.46,324807
75FDPwaULRdYDn4StFN2rT,Bartier Cardi (feat. 21 Savage),Cardi B,59,3HnoQ7RGzU3o4CIGlKsNsF,Bartier Cardi (feat. 21 Savage),2017-12-22,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.909,0.546,8,-7.513,1,0.175,0.000704,0.000823,0.36,0.0986,138.043,224613
7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",ROSALÍA,88,3844bY26oeSkqd06th4EYp,"Yo x Ti, Tu x Mi",2019-08-15,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040
5O9Mb95hkpNLw0HLsWwIoj,Need to Swing,Emma Clair,34,5cNxDFQCwwEzlYuWRnpdg7,Need to Swing,2019-12-20,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.952,0.917,11,-4.973,0,0.133,0.00449,0.297,0.0922,0.965,127.968,217800
1WrVjFkswM2JthLruEiCoD,Prefiero,Jere Profeta,0,0NkOhSaCHPr2x5brYhu3pF,Prefiero,2018-12-04,Trap Luv,37i9dQZF1DWTLxOkM7PwUb,rap,trap,0.735,0.799,0,-4.422,0,0.0332,0.372,0.00151,0.234,0.592,123.974,193548
3LZWJX8I30bnAUv9IEP6y3,Bump,Baby Blue,34,0Vbr74cFvy8dSd7MZqn5MS,Oyun Oynarken Dinlenecek Müzikler,2017-01-27,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.719,0.753,8,-4.206,0,0.0352,0.175,2.47e-06,0.36,0.577,98.016,243480
2nluoJKvE7rTBN7kve8dnr,Spill The Wine,Eric Burdon,51,6HeXDX3B46Utsd0hL7nBUG,The Best Of Eric Burdon & War,1976-01-01,Classic Rock Retrogamer,6gUFdcGzKAHyDXY9TKC6cP,rock,classic rock,0.845,0.447,2,-11.897,0,0.049,0.47,0.0,0.0782,0.953,119.453,244307
0ycVaIaqd6xgDOnqr5n2fR,Don't Let Me Down - Tropical House Mix,Zonoma,48,6BQhFaT1eouqvfyCBLYvR0,Don't Let Me Down (Tropical House Mix),2016-03-31,Tropical House Run 190 BPM,37i9dQZF1DWSTc9FdySHtz,latin,tropical,0.637,0.863,11,-3.129,1,0.0949,0.0475,1.13e-05,0.202,0.582,94.929,188789
0gEZssZrAI2zNLcg3u8i5Q,Snow White (Alive) - Radio Edit,Muttonheads,0,0TiY2WYkaf7EwxqeoQU68T,Snow White (Alive),2013-01-01,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.668,0.811,5,-3.522,1,0.0393,0.0278,0.0147,0.475,0.578,130.039,198207
77h8UXtbg4cX1JkVge5lgg,Posted,Pac Div,40,1GB5S1s6OvOHP9gS997gaA,The Div,2011-11-08,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.656,0.729,5,-4.342,1,0.205,0.0229,0.0,0.12,0.0855,72.418,188690
3jo3NCp02lsym2Pm4l8hld,Still,Yazmin Lacey,31,1lTz7JPFWo3UhoDo1TZiWq,Black Moon,2017-06-16,Neo-Jazz Soul RnB & Afro,48AzM7l4M02DBYd2N3IFLP,r&b,neo soul,0.618,0.671,11,-10.223,0,0.071,0.0264,0.00647,0.343,0.597,122.905,204878
6osMzmRHCVETbZMHceLRmh,Dreamcatcher (feat. Swae Lee & Travis Scott),Metro Boomin,2,1zNr37qd3iZJ899byrTkcj,NOT ALL HEROES WEAR CAPES,2018-11-02,PROJECT: Contemporary,6HaCi9bqaiuSZEDfCEmwyo,r&b,urban contemporary,0.675,0.23,1,-10.363,0,0.204,0.191,0.0,0.104,0.101,173.962,211920
2985JpMNKG1QT5i4RSjehz,MAI (feat. Lele Blade & Fred De Palma),Giaime,63,1MvD0ifvf4I8QAWYm3pxZe,MAI (feat. Lele Blade & Fred De Palma),2019-11-08,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,r&b,hip pop,0.758,0.804,11,-4.704,0,0.0531,0.106,2.78e-05,0.169,0.197,100.003,170400
3ulPX3lyADhCnIaxJv8nxv,Fat Bottomed Girls,Queen,41,2vDNi8F9UpSCaBHeKQ3nzh,Greatest Hits,1981-10-26,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.327,0.645,7,-10.159,1,0.0439,0.0466,2.98e-05,0.307,0.43,89.328,255667
4wGqPjTb7TFzC1kpTJOVXU,Out of this,Teal Sky,21,5HyUgzkIrh9rpeu5m8kaBM,Out of this,2019-12-28,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.774,0.521,7,-13.31,0,0.056,0.145,0.382,0.114,0.537,122.991,247218
6CYmEmEfJ2cqVaNRNu5ADX,One In A Million - Paris Blohm Remix,Andrew Rayel,15,0JaRvf9xPoLHbxxjicgayW,One In A Million,2014-08-18,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.527,0.933,7,-4.839,1,0.0731,3.23e-05,0.000124,0.111,0.113,127.909,320635
4whKi0lMYWNiV2IZBkTbYB,La Mas Linda,Casper Magico,70,7uznfTbxuwk5EUtIkD8gRT,La Mas Linda,2019-12-13,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.835,0.701,11,-4.916,0,0.0984,0.219,1.86e-06,0.116,0.457,90.997,211888
4DBKiDC6keXW8a4deVQ0Qs,Wake Up,Fetty Wap,0,4U5YVUYYsvAItcksjYMtHg,Wake Up,2016-04-22,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.647,0.673,5,-5.992,1,0.176,0.172,0.0,0.223,0.527,179.971,224000
6j3MJ0jtsReAgwRwqsHC7T,Sad,Aivarask,56,69o5UxAU7fhu1suuhxOPJZ,Sad,2019-08-23,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.818,0.76,11,-7.326,0,0.186,0.197,9.39e-05,0.0749,0.365,125.055,175200
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,76,2F7tejLHzTqFq2XLol9ZGy,Global Warming: Meltdown (Deluxe Version),2012,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160
0k93MXOj0kSXo84SvSDeUz,Ocean Drive,Duke Dumont,17,1jlUEbR1VEEGzjK47Xk1gT,Ocean Drive,2015-07-31,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.689,0.711,8,-5.027,0,0.0455,0.00714,0.000499,0.135,0.566,115.048,206320
18bWoys4FQwEp9ojZpbH4j,Just Coolin' (feat. Heavy D.),Levert,32,5fESCHvkdY25i9ee7P6OOK,Just Coolin',1988-10-18,New Jack Swing/ R&B Hits: 1987 - 2002,4sji14lrB5bgcr51lPALYH,r&b,new jack swing,0.854,0.603,11,-14.513,0,0.234,0.0961,0.000309,0.335,0.847,100.952,297053
5YdDUZDac60DEHfaGlGBIh,Show Me the Way - Radio Edit,The.madpix.project,5,2mv27mUb3M5J9ewfiCYmAc,Show Me the Way,2016-03-16,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.698,0.844,0,-6.267,1,0.156,0.0102,0.0329,0.384,0.438,127.993,232500
4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),Luis Fonsi,22,1HV4uCbhCicfl07dm2WvU0,Despacito (Featuring Daddy Yankee),2017-01-13,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.66,0.786,2,-4.757,1,0.17,0.209,0.0,0.112,0.846,177.833,228200
3Xys87IBYvgmRq8T8pkDIR,הביאו את הנגרים,Hila Ruach,13,4dOPb58i0s526hkpuGTJxK,הביאו את הנגרים,2019-10-11,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.435,0.329,4,-7.686,1,0.0318,0.0365,0.00116,0.109,0.0437,122.556,279048
54b8qPFqYqIndfdxiLApea,Alone,Heart,73,56dfEbntfVTMCxjrjggL1e,Bad Animals,1987-06-06,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,0y8MUle9Lf8VDNjPsskzJB,rock,hard rock,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,218733
66isKwQejW39JXw62gmu8T,F.U.D.,Alizzmatic,18,4sOtdM0dC1NABExqx4s31p,The Port,2018-05-01,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.826,0.503,0,-14.005,1,0.0872,0.0415,0.878,0.0955,0.643,127.986,153750
1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,85,3r5hf3Cj3EMh1C2saQ8jyt,Hoodie SZN,2018-12-21,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,189487
4SAml2anqtoGWbd9HVkMNM,Que Calor (with J Balvin) - Badshah Remix,Major Lazer,39,4QNL5L4WqvYddZI478m3rV,Que Calor (with J Balvin) [Badshah Remix],2019-11-15,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.81,0.865,8,-4.964,1,0.0713,0.0286,0.00295,0.297,0.506,126.029,161527
28O4PwkH8bzARStxeL4pxL,Sexy Bitch (feat. Akon) - Featuring Akon;explicit,David Guetta,5,6KiQi1c4kXaPzsmizS8SLB,Sexy Bitch,2009-08-14,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.815,0.633,11,-4.99,0,0.0486,0.0744,0.000292,0.148,0.853,130.016,195853
2fPPWdQuHY3CxPIOk6qbwH,Dhakka,Sidhu Moose Wala,65,1wc9FBwTMasZdnvTahbd65,Dhakka,2019-12-02,Hip Te Hop,37i9dQZF1DWTqYqGLu7kTX,rap,hip hop,0.734,0.715,4,-6.437,0,0.338,0.0857,1e-05,0.864,0.764,176.026,246818
4DQTdFaGep7IsnB4duY1xM,Beat Like A Drum,Jenil,36,7rR5IWggq4T3MpYOCyWdHw,Beat Like A Drum,2019-04-26,SINULOG Festival 2020,0COM4nZqdXC3sMjVdcaU7V,edm,big room,0.755,0.995,0,-2.804,1,0.163,0.0916,0.698,0.441,0.288,126.065,173351
1uGJs1A9hoH239M2Y0KJB8,Tropic Breeze,"Sarah, the Illstrumentalist",49,2CePOVXIZ6XubU277dDO5x,Nomad Life,2018-11-02,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.771,0.612,4,-8.798,0,0.0495,0.606,0.857,0.108,0.253,92.643,210250
2aSFLiDPreOVP6KHiWk4lF,Under Pressure - Remastered,Queen,59,7rq68qYz66mNdPfidhIEFa,Greatest Hits II,1991-10-28,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.663,0.712,2,-7.268,1,0.0479,0.524,0.0,0.0804,0.527,113.439,236520
4HfLQJtVT1KiX1eVedDyTm,Alaska,Maggie Rogers,69,5AHWNPo3gllDmixgAoFru4,Heard It In A Past Life,2019-01-18,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,0.847,0.386,9,-10.668,0,0.0507,0.411,0.00176,0.108,0.178,104.001,188000
421u5fmNyPTDlNLVexADzR,Tonight,MOTi,42,4NwLr6Uk3QmTACeksmq6oF,Tonight,2018-12-07,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,0FCHg9zJMNNiOokh3hVcxd,edm,progressive electro house,0.743,0.832,9,-4.644,0,0.0733,0.0299,0.0104,0.123,0.227,127.996,171562
2hl6q70unbviGo3g1R7uFx,Échame La Culpa,Luis Fonsi,69,2Tt0EzXpempSOIHFXVX42v,Échame La Culpa,2017-11-17,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.733,0.892,0,-3.641,1,0.0417,0.0376,0.0,0.137,0.675,95.989,173720
7kBwtHbEDO6EoQZDX6OG0m,Don't Need You,Adam De Great,27,1eK2JwpBLpS2CbMm0Fi8rD,Don't Need You,2019-12-02,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.677,0.9,11,-6.434,0,0.112,0.0137,4.49e-05,0.311,0.351,127.869,171094
0mUyMawtxj1CJ76kn9gIZK,Bad Day,Daniel Powter,76,4zhigAhPwqp43XVHBiVeQI,Daniel Powter (U.S. Release),2005-02-22,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,233640
